firm_id,baseline_employees,total_grant_amount,grant_stage1_amount,grant_stage2_total_amount,grant_stage3_amount,post_grant_permanent_employees,post_grant_temporary_employees,total_employees_post_grant,city,state,region,num_paid_employees,monthly_revenue,annual_revenue_2014,last_month_income,family_applied_member,family_applied_spouse,family_applied_other,applied_third_round,selected_third_round,survival_chance_without_grant,m_i_7
75397,6.0,3900000.0,300000.0,2200000.0,700000.0,5,5,55.0,17.0,5.0,4.0,6.0,150000.0,1500000.0,50000.0,0.0,0.0,0.0,2.0,2.0,20.0,1.0
75472,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,17.0,5.0,4.0,5.0,1800000.0,18000000.0,80000.0,1.0,0.0,0.0,2.0,2.0,50.0,2.0
75512,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,304.0,36.0,4.0,4.0,60000.0,680000.0,30000.0,0.0,0.0,0.0,1.0,2.0,50.0,2.0
75519,2.0,5200000.0,300000.0,2600000.0,1150000.0,13,2,132.0,212.0,11.0,3.0,5.0,300000.0,10000000.0,100000.0,0.0,0.0,0.0,2.0,2.0,60.0,1.0
75616,3.0,3200000.0,120000.0,2280000.0,400000.0,3,6,36.0,Unknown,Unknown,Unknown,6.0,190000.0,2200000.0,90000.0,0.0,0.0,0.0,2.0,2.0,50.0,1.0
75638,4.0,3200000.0,300000.0,1000000.0,950000.0,9,6,96.0,184.0,25.0,7.0,13.0,286000.0,8000000.0,120000.0,0.0,0.0,0.0,2.0,2.0,50.0,1.0
75807,3.0,3600000.0,360000.0,1440000.0,900000.0,7,10,710.0,12.0,24.0,6.0,4.0,350000.0,840000.0,50000.0,0.0,0.0,0.0,2.0,2.0,40.0,1.0
75813,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,8.0,19.0,5.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,80.0,2.0
75858,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,10.0,3.0,2.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
75884,3.0,5800000.0,580000.0,2320000.0,1450000.0,5,2,52.0,19.0,15.0,6.0,6.0,900000.0,6000000.0,110000.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0
75967,3.0,0.0,0.0,0.0,0.0,6,0,60.0,9.0,1.0,3.0,13.0,100000.0,200000.0,85000.0,0.0,0.0,0.0,2.0,2.0,30.0,2.0
76167,20.0,0.0,0.0,0.0,0.0,11,10,1110.0,Unknown,Unknown,Unknown,6.0,500.0,2200000.0,1000000.0,0.0,0.0,0.0,2.0,2.0,50.0,1.0
76216,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,9.0,1.0,3.0,7.0,0.1,10000.0,5000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
76465,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,2.0,1.0,3.0,5.0,360000.0,480000.0,60000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
76503,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,128.0,25.0,7.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
76658,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,50.0,32.0,6.0,2.0,140000.0,1200000.0,70000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
76799,11.0,6000000.0,600000.0,2400000.0,1500000.0,13,7,137.0,63.0,7.0,6.0,15.0,2340000.0,27952000.0,685000.0,0.0,0.0,0.0,2.0,2.0,85.0,1.0
76800,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,37.0,30.0,1.0,6.0,0.1,2000000.0,2.5,0.0,0.0,0.0,2.0,2.0,50.0,2.0
76820,20.0,0.0,0.0,0.0,0.0,6,4,64.0,17.0,5.0,4.0,15.0,350000.0,2000000.0,150000.0,0.0,0.0,0.0,2.0,2.0,10.0,1.0
76972,3.0,4800000.0,480000.0,1920000.0,1200000.0,4,7,47.0,17.0,5.0,4.0,7.0,600000.0,1500000.0,200000.0,0.0,0.0,0.0,2.0,2.0,50.0,1.0
77120,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,4.0,31.0,1.0,1.0,93000.0,250000.0,20000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
77594,3.0,5800000.0,580000.0,2320000.0,1450000.0,6,3,63.0,24.0,9.0,2.0,5.0,400000.0,3000000.0,50000.0,0.0,0.0,0.0,2.0,2.0,99.0,1.0
77629,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,1.0,33.0,2.0,5.0,231000.0,2310000.0,150000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
78016,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,36.0,8.0,4.0,6.0,300000.0,2200000.0,100000.0,1.0,0.0,0.0,2.0,2.0,50.0,2.0
78198,3.0,3900000.0,250000.0,1850000.0,900000.0,8,5,85.0,319.0,23.0,6.0,12.0,90000.0,7000000.0,50000.0,0.0,0.0,0.0,2.0,2.0,50.0,1.0
78244,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,63.0,7.0,6.0,6.0,300000.0,1500000.0,100000.0,1.0,0.0,0.0,2.0,2.0,50.0,2.0
78309,2.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,Unknown,Unknown,Unknown,6.0,400000.0,2200000.0,50000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
78624,5.0,3900000.0,190000.0,1760000.0,975000.0,7,1,71.0,1.0,33.0,2.0,2.0,80000.0,350000.0,20000.0,0.0,0.0,0.0,2.0,2.0,25.0,1.0
78814,3.0,5500000.0,550000.0,2200000.0,1375000.0,5,83,583.0,8.0,19.0,5.0,50.0,0.1,4200000.0,2.5,0.0,0.0,0.0,2.0,2.0,60.0,1.0
78885,3.0,6000000.0,600000.0,3300000.0,600000.0,4,3,43.0,184.0,25.0,7.0,3.0,200000.0,400000.0,200000.0,0.0,0.0,0.0,2.0,2.0,30.0,1.0
79062,3.0,4000000.0,400000.0,1900000.0,700000.0,7,17,717.0,Unknown,Unknown,Unknown,6.0,450000.0,2200000.0,150000.0,0.0,0.0,0.0,2.0,2.0,50.0,1.0
79112,3.0,0.0,0.0,0.0,0.0,5,16,516.0,19.0,15.0,6.0,4.0,1000000.0,3000000.0,350000.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0
79220,3.0,3300300.0,130030.0,1520120.0,825075.0,8,8,88.0,3.0,31.0,1.0,17.0,3500000.0,5600000.0,500000.0,0.0,0.0,0.0,2.0,2.0,70.0,1.0
79302,3.0,4800000.0,480000.0,1920000.0,1200000.0,8,3,83.0,17.0,5.0,4.0,8.0,650000.0,9000000.0,500000.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0
79400,6.0,4000000.0,0.0,2000000.0,1000000.0,16,4,164.0,19.0,15.0,6.0,16.0,3000000.0,9000000.0,2200000.0,0.0,0.0,0.0,2.0,2.0,70.0,1.0
79402,3.0,3500000.0,100000.0,2000000.0,700000.0,7,2,72.0,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0,1.0
79423,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,50.0,32.0,6.0,3.0,3700000.0,4400000.0,343900.0,0.0,1.0,0.0,1.0,2.0,50.0,2.0
79436,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,7.0,14.0,3.0,0.0,150000.0,400000.0,20000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
79486,3.0,4500000.0,250000.0,2400000.0,725000.0,8,3,83.0,218.0,2.0,4.0,6.0,85300.0,600000.0,48000.0,0.0,0.0,0.0,2.0,2.0,40.0,1.0
79585,5.0,6000000.0,600000.0,2400000.0,1500000.0,8,40,840.0,8.0,19.0,5.0,5.0,725000.0,7200000.0,689000.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0
79836,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
79890,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,8.0,19.0,5.0,3.0,0.1,2000000.0,2.5,0.0,0.0,0.0,2.0,2.0,50.0,2.0
79966,3.0,6000000.0,600000.0,3000000.0,900000.0,3,25,325.0,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0,1.0
79971,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,22.0,35.0,4.0,4.0,50000.0,85000.0,30000.0,0.0,0.0,1.0,1.0,2.0,50.0,2.0
79990,6.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,335.0,20.0,5.0,10.0,500000.0,2000000.0,300000.0,0.0,0.0,0.0,2.0,2.0,18.0,2.0
80081,3.0,1500000.0,150000.0,800000.0,175000.0,5,3,53.0,128.0,25.0,7.0,5.0,15000.0,300000.0,5000.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0
80107,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,2.0,1.0,3.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
80314,3.0,5600000.0,560000.0,2240000.0,1400000.0,7,10,710.0,218.0,2.0,4.0,3.0,250000.0,1000000.0,100000.0,0.0,0.0,0.0,2.0,2.0,70.0,1.0
80338,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,2.0,1.0,3.0,8.0,1200000.0,14400000.0,200000.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0
80960,8.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,8.0,19.0,5.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
81024,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,22.0,35.0,4.0,0.0,95000.0,100000.0,40000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
81061,3.0,7800000.0,300000.0,4900000.0,1300000.0,5,2,52.0,196.0,4.0,3.0,6.0,250000.0,4000000.0,62500.0,0.0,0.0,0.0,2.0,2.0,50.0,1.0
81119,4.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,167.0,25.0,7.0,0.0,200000.0,500000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
81140,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,13.0,30.0,1.0,15.0,120000.0,1800000.0,60000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
81175,6.0,4000000.0,400000.0,1600000.0,1000000.0,6,8,68.0,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0,1.0
81241,3.0,5300000.0,530000.0,2120000.0,1325000.0,4,4,44.0,1.0,33.0,2.0,5.0,106000.0,861140.0,40350.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0
81351,3.0,4000000.0,400000.0,1600000.0,1000000.0,13,5,135.0,50.0,32.0,6.0,0.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
81556,5.0,5000000.0,500000.0,2000000.0,1250000.0,5,2,52.0,22.0,35.0,4.0,5.0,315000.0,320000.0,80000.0,0.0,0.0,0.0,2.0,2.0,60.0,1.0
81571,3.0,0.0,0.0,0.0,0.0,9,2,92.0,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0,1.0
81620,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
81753,3.0,4000000.0,400000.0,1600000.0,1000000.0,4,2,42.0,184.0,25.0,7.0,4.0,320000.0,4200000.0,170000.0,0.0,0.0,0.0,2.0,2.0,40.0,1.0
81829,3.0,6000000.0,600000.0,2700000.0,1200000.0,7,8,78.0,8.0,19.0,5.0,14.0,480000.0,3000000.0,200000.0,0.0,0.0,0.0,2.0,2.0,50.0,1.0
81832,1.0,1000000.0,100000.0,400000.0,250000.0,2,2,22.0,3.0,31.0,1.0,0.0,76800.0,500000.0,60000.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0
82024,12.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,19.0,15.0,6.0,6.0,600000.0,2000000.0,500000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
82221,8.0,0.0,0.0,0.0,0.0,2,1,21.0,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0,1.0
82557,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,71.0,27.0,6.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,1.0,2.0,50.0,2.0
82765,3.0,6600000.0,300000.0,4300000.0,1000000.0,6,12,612.0,31.0,16.0,4.0,6.0,150000.0,200000.0,2.5,0.0,0.0,0.0,2.0,2.0,100.0,1.0
82792,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,8.0,19.0,5.0,5.0,2500000.0,11500000.0,800000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
82806,8.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,19.0,15.0,6.0,8.0,4000000.0,5000000.0,150000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
82886,3.0,3000000.0,0.0,1500000.0,750000.0,5,4,54.0,7.0,14.0,3.0,5.0,1700000.0,3000000.0,250000.0,0.0,0.0,0.0,2.0,2.0,30.0,1.0
83072,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
83435,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,3.0,31.0,1.0,1.0,0.1,400000.0,2.5,0.0,0.0,0.0,2.0,2.0,50.0,2.0
83609,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
83912,4.0,7000000.0,300000.0,4100000.0,1300000.0,13,9,139.0,3.0,31.0,1.0,8.0,600000.0,3200000.0,200000.0,0.0,0.0,0.0,2.0,2.0,60.0,1.0
83938,15.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,Unknown,Unknown,Unknown,6.0,250000.0,2200000.0,150000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
84150,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,1.0,33.0,2.0,9.0,820000.0,4500000.0,300000.0,0.0,0.0,1.0,1.0,2.0,50.0,2.0
84206,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,90.0,10.0,2.0,3.0,1200000.0,6000000.0,200000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
84325,3.0,4200000.0,420000.0,1980000.0,750000.0,4,6,46.0,8.0,19.0,5.0,9.0,600000.0,10800000.0,200000.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0
84426,3.0,3000000.0,300000.0,1550000.0,400000.0,4,1,41.0,8.0,19.0,5.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,40.0,1.0
84576,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,1.0,33.0,2.0,7.0,50000.0,400000.0,50000.0,1.0,0.0,0.0,1.0,2.0,50.0,2.0
84618,3.0,6000000.0,600000.0,2400000.0,1500000.0,6,8,68.0,9.0,1.0,3.0,6.0,770000.0,3028290.0,110000.0,0.0,0.0,0.0,2.0,2.0,40.0,1.0
84814,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,122.0,28.0,1.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
84850,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,19.0,15.0,6.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
84921,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,30.0,28.0,1.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
85016,8.0,6000000.0,600000.0,2900000.0,1000000.0,10,5,105.0,184.0,25.0,7.0,10.0,600000.0,5000000.0,150000.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0
85193,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,Unknown,Unknown,Unknown,6.0,30000000.0,2200000.0,150000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
85227,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,2.0,1.0,3.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
85470,3.0,6000000.0,600000.0,2800000.0,1100000.0,8,3,83.0,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0,1.0
85628,4.0,6900000.0,400000.0,4000000.0,1250000.0,3,5,35.0,19.0,15.0,6.0,2.0,300000.0,3000000.0,110000.0,0.0,0.0,0.0,2.0,2.0,85.0,1.0
85711,3.0,3000000.0,300000.0,1200000.0,750000.0,3,2,32.0,22.0,35.0,4.0,3.0,500000.0,600000.0,60000.0,0.0,0.0,0.0,2.0,2.0,40.0,1.0
85955,4.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,167.0,25.0,7.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
86066,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
86222,5.0,0.0,0.0,0.0,0.0,6,1,61.0,36.0,8.0,4.0,8.0,1500000.0,4700000.0,500000.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0
86342,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
86411,3.0,0.0,0.0,0.0,0.0,5,2,52.0,23.0,34.0,5.0,4.0,30000.0,160000.0,10000.0,0.0,0.0,0.0,2.0,2.0,20.0,1.0
86584,4.0,6000000.0,600000.0,2400000.0,1500000.0,9,7,97.0,Unknown,Unknown,Unknown,6.0,120000.0,2200000.0,50000.0,0.0,0.0,0.0,2.0,2.0,50.0,1.0
86771,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,Unknown,Unknown,Unknown,6.0,140900.0,2200000.0,120000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
86899,6.0,6500000.0,200000.0,4300000.0,1000000.0,4,6,46.0,184.0,25.0,7.0,3.0,8000000.0,100000000.0,150000.0,0.0,0.0,0.0,2.0,2.0,80.0,1.0
87086,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,Unknown,Unknown,Unknown,6.0,38000000.0,2200000.0,400000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
87302,3.0,2400000.0,200000.0,1200000.0,500000.0,13,6,136.0,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0,1.0
87379,7.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,Unknown,Unknown,Unknown,6.0,20000.0,2200000.0,7000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
87612,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,19.0,15.0,6.0,27.0,1635000.0,2000000.0,150000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
87821,3.0,6000000.0,200000.0,3400000.0,900000.0,8,11,811.0,71.0,27.0,6.0,9.0,435000.0,1500000.0,220000.0,0.0,0.0,0.0,2.0,2.0,10.0,1.0
87828,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,2.0,1.0,3.0,1.0,750000.0,751000.0,200000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
87831,24.0,4950000.0,420000.0,3030000.0,750000.0,12,12,1212.0,1.0,33.0,2.0,31.0,400000.0,5000000.0,100000.0,0.0,0.0,0.0,2.0,2.0,30.0,1.0
87857,3.0,3600000.0,300000.0,2600000.0,350000.0,4,6,46.0,9.0,1.0,3.0,4.0,262000.0,300000.0,100000.0,0.0,0.0,0.0,2.0,2.0,30.0,2.0
87952,5.0,5000000.0,500000.0,2000000.0,1250000.0,5,11,511.0,6.0,17.0,3.0,17.0,350000.0,1800000.0,200000.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0
87999,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,212.0,11.0,3.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,1.0,2.0,50.0,2.0
88067,3.0,7500000.0,750000.0,3000000.0,1875000.0,6,8,68.0,212.0,11.0,3.0,13.0,900000.0,11000000.0,180000.0,0.0,0.0,0.0,2.0,2.0,60.0,1.0
88077,6.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,166.0,25.0,7.0,4.0,345000.0,845000.0,175000.0,0.0,1.0,0.0,2.0,2.0,50.0,2.0
88220,8.0,8000000.0,200000.0,5200000.0,600000.0,7,1,71.0,19.0,15.0,6.0,7.0,3000000.0,25000000.0,500000.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0
88243,4.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,1.0,33.0,2.0,3.0,6000000.0,60000000.0,300000.0,0.0,1.0,0.0,2.0,2.0,50.0,2.0
88401,3.0,6000000.0,500000.0,2500000.0,1500000.0,4,4,44.0,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0,1.0
88431,9.0,6000000.0,600000.0,2400000.0,1500000.0,5,12,512.0,19.0,15.0,6.0,5.0,250000.0,2000000.0,70000.0,0.0,0.0,0.0,2.0,2.0,50.0,1.0
88474,29.0,7000000.0,300000.0,4100000.0,1300000.0,18,2,182.0,1.0,33.0,2.0,42.0,1000000.0,8000000.0,800000.0,0.0,0.0,0.0,2.0,2.0,80.0,1.0
88492,3.0,4000000.0,200000.0,1800000.0,1000000.0,5,6,56.0,48.0,12.0,2.0,6.0,350000.0,1200000.0,150000.0,0.0,0.0,0.0,2.0,2.0,50.0,1.0
88548,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,50.0,32.0,6.0,3.0,85000.0,750000.0,52000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
88681,3.0,3900000.0,200000.0,2450000.0,650000.0,1,2,12.0,50.0,32.0,6.0,0.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0,1.0
88797,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,Unknown,Unknown,Unknown,6.0,3000000.0,2200000.0,400000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
88801,5.0,3200000.0,0.0,1600000.0,800000.0,5,6,56.0,41.0,21.0,5.0,15.0,3000000.0,5000000.0,500000.0,0.0,0.0,0.0,2.0,2.0,35.0,1.0
88931,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
88953,12.0,10000000.0,1000000.0,4000000.0,2500000.0,30,7,307.0,3.0,31.0,1.0,5.0,570000.0,1000000.0,300000.0,0.0,0.0,0.0,2.0,2.0,50.0,1.0
88974,7.0,0.0,0.0,0.0,0.0,3,3,33.0,325.0,26.0,6.0,5.0,350000.0,2000000.0,110000.0,0.0,0.0,0.0,2.0,2.0,60.0,1.0
89000,18.0,10000000.0,1000000.0,4000000.0,2500000.0,16,28,1628.0,19.0,15.0,6.0,31.0,2000000.0,23000000.0,200000.0,0.0,0.0,0.0,2.0,2.0,80.0,1.0
89003,3.0,2950000.0,500000.0,1000000.0,825000.0,8,3,83.0,335.0,20.0,5.0,6.0,300000.0,2200000.0,100000.0,0.0,1.0,0.0,2.0,2.0,50.0,1.0
89075,27.0,5000000.0,500000.0,2000000.0,1250000.0,5,2,52.0,Unknown,Unknown,Unknown,6.0,450000.0,2200000.0,150000.0,0.0,0.0,0.0,2.0,2.0,50.0,1.0
89093,5.0,6000000.0,600000.0,2400000.0,1500000.0,2,6,26.0,9.0,1.0,3.0,8.0,150000.0,200000.0,50000.0,0.0,0.0,0.0,2.0,2.0,30.0,1.0
89250,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,Unknown,Unknown,Unknown,6.0,180000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
89266,3.0,4700000.0,180000.0,2500000.0,820000.0,7,2,72.0,Unknown,Unknown,Unknown,6.0,315000.0,2200000.0,315000.0,0.0,0.0,0.0,2.0,2.0,50.0,1.0
89308,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,Unknown,Unknown,Unknown,6.0,1000000.0,2200000.0,500000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
89340,30.0,0.0,0.0,0.0,0.0,8,7,87.0,337.0,3.0,2.0,40.0,500000.0,2000000.0,200000.0,0.0,0.0,0.0,2.0,2.0,10.0,1.0
89669,3.0,4000000.0,400000.0,2400000.0,600000.0,10,18,1018.0,Unknown,Unknown,Unknown,6.0,200000.0,2200000.0,200000.0,0.0,0.0,0.0,2.0,2.0,50.0,1.0
89814,3.0,4000000.0,400000.0,1600000.0,1000000.0,5,1,51.0,8.0,19.0,5.0,2.0,560000.0,5600000.0,80000.0,0.0,0.0,0.0,2.0,2.0,30.0,1.0
90168,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,31.0,16.0,4.0,0.0,30000.0,35000.0,15000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
90172,3.0,0.0,0.0,0.0,0.0,5,5,55.0,Unknown,Unknown,Unknown,6.0,7200000.0,2200000.0,2.5,0.0,0.0,0.0,2.0,2.0,50.0,1.0
90244,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,330.0,7.0,6.0,5.0,250000.0,1500000.0,180000.0,0.0,1.0,0.0,2.0,2.0,50.0,2.0
90354,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,7.0,14.0,3.0,3.0,150000.0,1000000.0,50000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
90368,3.0,4000000.0,300000.0,1970000.0,950000.0,0,0,0.0,212.0,11.0,3.0,3.0,325000.0,8000000.0,90000.0,0.0,0.0,0.0,2.0,2.0,50.0,2.0
90370,3.0,3500000.0,50000.0,1700000.0,875000.0,20,40,2040.0,6.0,17.0,3.0,3.0,200000.0,2200000.0,40000.0,0.0,0.0,0.0,2.0,2.0,70.0,1.0
90421,3.0,1600000.0,160000.0,640000.0,400000.0,2,8,28.0,105.0,1.0,3.0,10.0,32000.0,312000.0,500.0,0.0,0.0,0.0,2.0,2.0,70.0,1.0
90429,3.0,6000000.0,200000.0,3800000.0,1000000.0,30,4,304.0,24.0,9.0,2.0,28.0,340000.0,620000.0,150000.0,0.0,0.0,0.0,2.0,2.0,20.0,1.0
